"Box","Size","IssueState","Metals","Batch","startNum","endNum","numInPacket","measuredMass","lookupNum","issueYear","bandMetal_fromManufactureRecords","bandMetal_BACKFILLED","groupInit","groupSD","groupMedian","type","typeMedian","typeMean","typeSD","sizeMetal","sizeMetalMedian","sizeMetalMean","sizeMetalSD"
"9",10,"Returned","AM,SS",101,398,398,1,NA,10100398,87,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22501,22550,50,NA,10122501,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22551,22600,50,NA,10122551,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22601,22650,50,NA,10122601,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22701,22750,50,NA,10122701,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22751,22800,50,NA,10122751,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22839,22850,12,NA,10122839,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22851,22900,50,NA,10122851,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22901,22950,50,NA,10122901,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"9",10,"Returned","AM,SS",101,22951,22300,50,NA,10122951,0,"SS","SS",NA,NA,NA,"SS 101",2.61345,2.61496428571429,0.0220573195088466,"SS 10",2.615,2.6254725,0.0278972196712256
"7",11,"Returned","AM,SS",110,1823,1900,76,1.5058,11001823,NA,NA,"AM",1.5159727273,0.0208080154,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,9500,9500,1,1.4539,11009500,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,31907,32000,94,1.5472,11031907,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,37353,37400,47,1.5093,11037353,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,41776,41785,7,1.5129,11041776,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,42501,42600,100,1.5121,11042501,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,47701,47750,50,1.4937,11047701,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,51402,51420,18,1.5137,11051402,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,1823,1900,76,1.5196,11001823,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,9500,9500,1,NA,11009500,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,31907,32000,94,1.5567,11031907,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,37353,37400,47,1.5309,11037353,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,41776,41785,7,1.5163,11041776,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,42501,42600,100,1.5203,11042501,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,47701,47750,50,1.5262,11047701,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,51402,51420,18,1.506,11051402,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,1823,1900,76,1.5158,11001823,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,9500,9500,1,NA,11009500,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,31907,32000,94,1.5456,11031907,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,37353,37400,47,1.5123,11037353,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,41776,41785,7,1.511,11041776,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,42501,42600,100,1.5215,11042501,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,47701,47750,50,1.4951,11047701,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,51402,51420,18,1.5255,11051402,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,1823,1900,76,NA,11001823,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,9500,9500,1,NA,11009500,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,31907,32000,94,NA,11031907,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,37353,37400,47,NA,11037353,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,41776,41785,7,NA,11041776,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,42501,42600,100,NA,11042501,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,47701,47750,50,NA,11047701,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,51402,51420,18,NA,11051402,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,1823,1900,76,NA,11001823,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,9500,9500,1,NA,11009500,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,31907,32000,94,NA,11031907,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,37353,37400,47,NA,11037353,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,41776,41785,7,NA,11041776,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,42501,42600,100,NA,11042501,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,47701,47750,50,NA,11047701,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,51402,51420,18,NA,11051402,NA,NA,"AM",NA,NA,NA,"AM 110",1.51475,1.51597272727273,0.0208080154386118,"AM 11",1.51475,1.51597272727273,0.0208080154386118
"7",11,"Returned","AM,SS",110,87381,87400,20,3.5692,11087381,NA,NA,"SS",3.5646444444,0.0273869545,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,89397,89400,4,3.5846,11089397,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,87381,87400,20,3.5696,11087381,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,89397,89400,4,3.5801,11089397,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,87381,87400,20,3.5979,11087381,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,89397,89400,4,3.5899,11089397,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,87381,87400,20,NA,11087381,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,89397,89400,4,NA,11089397,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,87381,87400,20,NA,11087381,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",110,89397,89400,4,NA,11089397,NA,NA,"SS",NA,NA,NA,"SS 110",3.58235,3.58188333333333,0.0113411492656903,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",111,1428,1430,3,3.5281,11101428,NA,NA,"SS",NA,NA,NA,"SS 111",3.5303,3.53016666666667,0.00200333056017557,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",111,1428,1430,3,3.5303,11101428,NA,NA,"SS",NA,NA,NA,"SS 111",3.5303,3.53016666666667,0.00200333056017557,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",111,1428,1430,3,3.5321,11101428,NA,NA,"SS",NA,NA,NA,"SS 111",3.5303,3.53016666666667,0.00200333056017557,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",111,1428,1430,3,NA,11101428,NA,NA,"SS",NA,NA,NA,"SS 111",3.5303,3.53016666666667,0.00200333056017557,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"7",11,"Returned","AM,SS",111,1428,1430,3,NA,11101428,NA,NA,"SS",NA,NA,NA,"SS 111",3.5303,3.53016666666667,0.00200333056017557,"SS 11",3.5696,3.56464444444444,0.0273869545181238
"NR",12,"Retained","",120,1006,1032,27,1.8532,12001006,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,7805,7810,6,1.9028,12007805,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,9705,9800,96,1.9054,12009705,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,11863,11900,38,1.8228,12011863,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,18207,18300,94,1.8082,12018207,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,18342,18344,3,1.7788,12018342,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,21001,24871,2,1.8261,12021001,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,21815,21900,86,1.7957,12021815,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,24994,25000,6,1.8259,12024994,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,29927,30000,74,1.8275,12029927,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,33726,33731,6,2.0464,12033726,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,36119,36195,77,2.0701,12036119,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,38584,38600,17,2.0404,12038584,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,39401,39450,50,2.0424,12039401,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,39908,40000,93,2.0517,12039908,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,42016,42100,85,2.0296,12042016,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,43098,43100,2,2.0287,12043098,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,49712,49800,89,2.0348,12049712,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,49957,50000,44,2.053,12049957,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,65081,65100,20,2.0612,12065081,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,1006,1032,27,1.8489,12001006,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,7805,7810,6,1.9015,12007805,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,9705,9800,96,1.9001,12009705,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,11863,11900,38,1.8171,12011863,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,18207,18300,94,1.8117,12018207,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,18342,18344,3,1.7856,12018342,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,21001,24871,2,1.8265,12021001,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,21815,21900,86,1.8163,12021815,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,24994,25000,6,1.8248,12024994,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,29927,30000,74,1.8281,12029927,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,33726,33731,6,2.0455,12033726,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,36119,36195,77,2.0307,12036119,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,38584,38600,17,2.0324,12038584,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,39401,39450,50,2.0501,12039401,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,39908,40000,93,2.0444,12039908,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,42016,42100,85,2.024,12042016,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,43098,43100,2,2.0175,12043098,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,49712,49800,89,2.0341,12049712,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,49957,50000,44,2.0481,12049957,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,65081,65100,20,2.0544,12065081,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,1006,1032,27,1.8506,12001006,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,7805,7810,6,1.9037,12007805,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,9705,9800,96,1.8877,12009705,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,11863,11900,38,1.822,12011863,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,18207,18300,94,1.7849,12018207,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,18342,18344,3,1.7762,12018342,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,21001,24871,2,NA,12021001,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,21815,21900,86,1.8152,12021815,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,24994,25000,6,1.8285,12024994,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,29927,30000,74,1.8296,12029927,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,33726,33731,6,2.0423,12033726,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,36119,36195,77,2.0746,12036119,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,38584,38600,17,2.0356,12038584,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,39401,39450,50,2.038,12039401,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,39908,40000,93,2.0501,12039908,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,42016,42100,85,2.0448,12042016,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,43098,43100,2,NA,12043098,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,49712,49800,89,2.0369,12049712,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,49957,50000,44,2.0252,12049957,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,65081,65100,20,2.0666,12065081,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,1006,1032,27,NA,12001006,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"6",12,"Returned","SS,AM,ML",120,7805,7810,6,NA,12007805,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,9705,9800,96,NA,12009705,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
"NR",12,"Retained","",120,11863,11900,38,NA,12011863,NA,NA,NA,NA,NA,NA,"NA 120",1.96145,1.93894827586207,0.109124458546723,"NA 12",2.0341,2.47067671232877,1.05754118826021
